id|name|link|faction_id|source_id|role|unit_composition|transport|power_points|priest|psyker|open_play_only|crusade_only|virtual|Cost|cost_per_unit|
000000911|Immolator|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Immolator|AS|000000112|Dedicated Transport|An Immolator is equipped with: immolation flamers; heavy bolter.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 6 <span class="tooltip00232" data-tooltip-content="#tooltip_content00232" data-tooltip-anchor="#tooltip_content00232"><span class="kwb2">&lt;<span class="kwb3">O</span>RDER&gt;</span> <span class="kwb">INFANTRY</span></span>, <span class="tooltip00233" data-tooltip-content="#tooltip_content00233" data-tooltip-anchor="#tooltip_content00233"><span class="kwb">CULT</span> <span class="kwb">IMPERIALIS</span> <span class="kwb">INFANTRY</span></span> or <span class="tooltip00234" data-tooltip-content="#tooltip_content00234" data-tooltip-anchor="#tooltip_content00234"><span class="kwb">SANCTIFIED</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00235" data-tooltip-content="#tooltip_content00235" data-tooltip-anchor="#tooltip_content00235"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|7|||false|false|false||false|
000000912|Exorcist|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Exorcist|AS|000000112|Heavy Support|An Exorcist is equipped with: Exorcist missile launcher; heavy bolter.||8|||false|false|false||false|
000001199|Repressor|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Repressor|AS|000000145|Dedicated Transport|A Repressor is equipped with: Repressor heavy flamer; storm bolter; dozer ram.|This model has a <a href="/wh40k9ed/the-rules/core-rules/#Transport-Capacity">transport capacity</a> of 10 <span class="tooltip00232" data-tooltip-content="#tooltip_content00232" data-tooltip-anchor="#tooltip_content00232"><span class="kwb2">&lt;<span class="kwb3">O</span>RDER&gt;</span> <span class="kwb">INFANTRY</span></span> models. It cannot transport <span class="tooltip00235" data-tooltip-content="#tooltip_content00235" data-tooltip-anchor="#tooltip_content00235"><span class="kwb">JUMP</span> <span class="kwb">PACK</span></span> models.|5|||false|false|false||false|
000001552|Missionary|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Missionary|AS|000000112|HQ|A Missionary is equipped with: auto pistol; servo-stubber; power maul; frag grenades; krak grenades.||3|This model knows <a href="/wh40k9ed/factions/adepta-sororitas/#War-Hymn">War Hymn</a> and one other hymn from the <a href="/wh40k9ed/factions/adepta-sororitas/#Hymns-of-Battle">Hymns of Battle</a>. In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if this model is on the battlefield, it can intone one hymn it knows that has not already been intoned by a friendly model this turn. Roll one D6: on a 3+, the intoned hymn is inspiring and takes effect until the start of your next Command phase.||false|false|false||false|
000001553|Preacher|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Preacher|AS|000000112|Elites|A Preacher is equipped with: zealot’s vindictor.||2|This model knows <a href="/wh40k9ed/factions/adepta-sororitas/#War-Hymn">War Hymn</a> from the <a href="/wh40k9ed/factions/adepta-sororitas/#Hymns-of-Battle">Hymns of Battle</a>. In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if this model is on the battlefield, it can intone one hymn it knows that has not already been intoned by a friendly model this turn. Roll one D6: on a 3+, the intoned hymn is inspiring and takes effect until the start of your next Command phase.||false|false|false||false|
000002062|Arch-Confessor Kyrinov|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Arch-Confessor-Kyrinov|AS|000000111|HQ|Arch-Confessor Kyrinov is a single model equipped with: bolt pistol; Mace of Valaan; frag grenades; krak grenades. Only one <span class="tooltip00236" data-tooltip-content="#tooltip_content00236" data-tooltip-anchor="#tooltip_content00236"><span class="kwb">ARCH-CONFESSOR</span> <span class="kwb">KYRINOV</span></span> model can be included in your army.||3|||false|false|false||false|
000002063|Triumph of Saint Katherine|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Triumph-of-Saint-Katherine|AS|000000112|HQ|The Triumph of Saint Katherine is equipped with: 6 bolt pistols; Martyr’s Sword; relic weapons; frag grenades; krak grenades. Your army can only include 1 <span class="tooltip00237" data-tooltip-content="#tooltip_content00237" data-tooltip-anchor="#tooltip_content00237"><span class="kwb">TRIUMPH</span> <span class="kwb2">OF</span> <span class="kwb">SAINT</span> <span class="kwb">KATHERINE</span></span> model.||11|||false|false|false||false|
000002064|Junith Eruita|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Junith-Eruita|AS|000000112|HQ|Junith Eruita is equipped with: 2 Ministorum heavy flamers; Mace of Castigation. Your army can only include 1 <span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">JUNITH</span> <span class="kwb">ERUITA</span></span> model.||7|||false|false|false||false|
000002065|Repentia Superior|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Repentia-Superior|AS|000000112|Elites|A Repentia Superior is equipped with: neural whips; frag grenades; krak grenades.||2|||false|false|false||false|
000002066|Zephyrim Squad|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Zephyrim-Squad|AS|000000112|Fast Attack|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: bolt pistol; power sword; frag grenades; krak grenades.||4|||false|false|false||false|
000002067|Mortifiers|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Mortifiers|AS|000000112|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. If this unit contains 4 models, it has <b>Power Rating 12</b>. Every model is equipped with: 2 heavy bolters; 2 penitent buzz-blades.||3|||false|false|false||false|
000002068|Battle Sanctum|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Battle-Sanctum|AS|000000112|Fortifications|A Battle Sanctum is a single model.||4|||false|false|false||false|
000002069|Battle Sister Squad (Legendary)|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Battle-Sister-Squad-Legendary-|AS|000000111|Troops|This unit contains 1 Sister Superior and 4 Battle Sisters. It can additionally contain up to 5 Battle Sisters (<b>Power Rating +2</b>) or up to 10 Battle Sisters (<b>Power Rating +4</b>). Every model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||4|||false|false|false||false|
000002070|Canoness (Legendary)|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Canoness-Legendary-|AS|000000111|HQ|A Canoness is a single model equipped with: bolt pistol; chainsword; frag grenades; krak grenades.||3|||false|false|false||false|
000002071|Celestian Squad (Legendary)|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Celestian-Squad-Legendary-|AS|000000111|Elites|This unit contains 5 Celestians. It can additionally contain up to 5 Celestians (<b>Power Rating +2</b>). It can contain 1 Celestian Superior instead of 1 Celestian. Every model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||4|||false|false|false||false|
000002072|Dominion Squad (Legendary)|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Dominion-Squad-Legendary-|AS|000000111|Fast Attack|This unit contains 1 Dominion Superior and 4 Dominions. It can additionally contain up to 5 Dominions (<b>Power Rating +2</b>). Every model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||5|||false|false|false||false|
000002073|Preacher (Legendary)|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Preacher-Legendary-|AS|000000111|Elites|A Preacher is a single model equipped with: laspistol; chainsword.||1|||false|false|false||false|
000002074|Retributor Squad (Legendary)|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Retributor-Squad-Legendary-|AS|000000111|Heavy Support|This unit contains 1 Retributor Superior and 4 Retributors. It can additionally contain up to 5 Retributors (<b>Power Rating +2</b>). Every model is equipped with: bolt pistol; boltgun; frag grenades; krak grenades.||6|||false|false|false||false|
000002091|Ephrael Stern and Kyganil of the Bloody Tears|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Ephrael-Stern-and-Kyganil-of-the-Bloody-Tears|AS|000000112|HQ|Ephrael Stern is equipped with: bolt pistol; Sanctity; frag grenades; krak grenades. Kyganil is equipped with: Kyganil’s kiss; the Outcast’s blades; plasma grenades. Your army can only include 1 <span class="tooltip00239" data-tooltip-content="#tooltip_content00239" data-tooltip-anchor="#tooltip_content00239"><span class="kwb">EPHRAEL</span> <span class="kwb">STERN</span></span> model.||6|||false|false|false|120|true|
000002472|Palatine|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Palatine|AS|000000112|HQ|A Palatine is equipped with: bolt pistol; power sword; frag grenades; krak grenades.||3|||false|false|false||false|
000002479|Morvenn Vahl|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Morvenn-Vahl|AS|000000112|HQ|Morvenn Vahl is equipped with: Fidelis; Paragon missile launcher; Lance of Illumination. Your army can only include 1 <span class="tooltip00240" data-tooltip-content="#tooltip_content00240" data-tooltip-anchor="#tooltip_content00240"><span class="kwb">MORVENN</span> <span class="kwb">VAHL</span></span> model.||14|||false|false|false||false|
000002480|Aestred Thurga and Agathae Dolan|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Aestred-Thurga-and-Agathae-Dolan|AS|000000112|Elites|Aestred Thurga is equipped with: bolt pistol; Blade of Vigil; frag grenades; krak grenades. Agathae Dolan is equipped with: bolt pistol; scribe’s staff. Your army can only include 1 <span class="tooltip00241" data-tooltip-content="#tooltip_content00241" data-tooltip-anchor="#tooltip_content00241"><span class="kwb">AESTRED</span> <span class="kwb">THURGA</span></span> model.||5|||false|false|false|90|true|
000002481|Celestian Sacresants|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Celestian-Sacresants|AS|000000112|Elites|If this unit contains 6 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: bolt pistol; hallowed mace; frag grenades; krak grenades.||4|||false|false|false||false|
000002482|Dogmata|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Dogmata|AS|000000112|Elites|A Dogmata is equipped with: bolt pistol; mace of the righteous; frag grenades; krak grenades.||4|This model knows <a href="/wh40k9ed/factions/adepta-sororitas/#War-Hymn">War Hymn</a> and one other hymn from the <a href="/wh40k9ed/factions/adepta-sororitas/#Hymns-of-Battle">Hymns of Battle</a>. In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, if this model is on the battlefield, it can intone one hymn it knows that has not already been intoned by a friendly model this turn. Roll one D6: on a 3+, the intoned hymn is inspiring and takes effect until the start of your next Command phase.||false|false|false||false|
000002483|Paragon Warsuits|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Paragon-Warsuits|AS|000000112|Elites|Every model is equipped with: bolt pistol; heavy bolter; 2 storm bolters; Paragon war blade; frag grenades; krak grenades.||11|||false|false|false|210|true|
000002484|Castigator|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Castigator|AS|000000112|Heavy Support|A Castigator is equipped with: Castigator autocannons; 3 heavy bolters.||8|||false|false|false||false|
000002486|Taddeus the Purifier|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Taddeus-the-Purifier|AS|000000062|HQ|Taddeus the Purifier is a single model armed with a laspistol, servo-stubber and power maul. Only one of this model can be included in your army.||3|||false|false|false||false|
000002502|Pious Vorne|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Pious-Vorne|AS|000000062|Elites|Pious Vorne is a single model armed with Vindictor. Only one of this model can be included in your army.||2|||false|false|false||false|
000002503|Gotfret de Montbard|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Gotfret-de-Montbard|AS|000000080|Elites|Gotfret de Montbard is a single model armed with a power sword and storm shield. Only one of this model can be included in your army.||2|||false|false|false||false|
000002507|Sisters Novitiate|https://wahapedia.ru/wh40k9ed/factions/adepta-sororitas/Sisters-Novitiate|AS|000000165|Troops|Every Sister Novitiate is equipped with: auto pistol; autogun; frag grenades; krak grenades. A Novitiate Superior is equipped<br>with: bolt pistol; boltgun; frag grenades; krak grenades.||4|||false|false|false|75|true|
000001104|Karanak|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Karanak|CD|000000025|HQ|Karanak is equipped with: soul-rending fangs. Your army can only include one <span class="tooltip00242" data-tooltip-content="#tooltip_content00242" data-tooltip-anchor="#tooltip_content00242"><span class="kwb">KARANAK</span></span> model.||5|||false|false|false||false|
000001105|Skarbrand|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Skarbrand|CD|000000025|HQ|Skarbrand is equipped with: bellow of endless fury; Slaughter and Carnage. Your army can only include one <span class="tooltip00243" data-tooltip-content="#tooltip_content00243" data-tooltip-anchor="#tooltip_content00243"><span class="kwb">SKARBRAND</span></span> model.||17|||false|false|false||false|
000001106|Skulltaker|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Skulltaker|CD|000000025|HQ|Skulltaker is equipped with: the Slayer Sword. Your army can only include one <span class="tooltip00244" data-tooltip-content="#tooltip_content00244" data-tooltip-anchor="#tooltip_content00244"><span class="kwb">SKULLTAKER</span></span> model.||6|||false|false|false||false|
000001111|Rendmaster on Blood Throne|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Rendmaster-on-Blood-Throne|CD|000000025|HQ|A Rendmaster on Blood Throne is equipped with: attendants’ hellblades; blade of blood.||7|||false|false|false||false|
000001112|Flesh Hounds|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Flesh-Hounds|CD|000000025|Fast Attack|If this unit contains 6 or more models it has <b>Power Rating 10</b>. Every Flesh Hound is equipped with: gore-drenched fangs. The Gore Hound is equipped with: burning roar; gore-drenched fangs.||5|||false|false|false||false|
000001114|Bloodletters|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Bloodletters|CD|000000025|Troops|Every model is equipped with: hellblade.||6|||false|false|false|130|true|
000001115|Bloodcrushers|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Bloodcrushers|CD|000000025|Elites|If this unit contains 4 or more models it has <b>Power Rating 12</b>. Every model is equipped with: bladed horn; hellblade.||6|||false|false|false||false|
000001116|Skull Cannon|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Skull-Cannon|CD|000000025|Heavy Support|A Skull Cannon is equipped with: skull cannon; attendants’ hellblades; biting maw.||5|||false|false|false||false|
000001117|Kairos Fateweaver|https://wahapedia.ru/wh40k9ed/factions/chaos-daemons/Kairos-Fateweaver|CD|000000025|HQ|Kairos Fateweaver is equipped with: Staff of Tomorrow. Your army can only include one <span class="tooltip00245" data-tooltip-content="#tooltip_content00245" data-tooltip-anchor="#tooltip_content00245"><span class="kwb">KAIROS</span> <span class="kwb">FATEWEAVER</span></span> model.||16||This model can attempt to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> three psychic powers in your <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, and attempt to <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">deny</a> three psychic powers in your opponent’s Psychic phase. It knows <a href="/wh40k9ed/the-rules/core-rules/#Smite">Smite</a> and all of the psychic powers from the <b><a href="/wh40k9ed/factions/chaos-daemons/#Pandaemoniac-Discipline">Pandaemoniac discipline</a></b>.|false|false|false||false|
